municipio_ibge,uso_de_praticas_sustentaveis_,qual_o_nivel_de_degradacao_que_predomina_nas_pastagens_,total_respostas,regional,degradacao_ord,pratica_aceiros,pratica_adubação,pratica_adubação verde,pratica_apiário,pratica_calagem,pratica_consórcio,pratica_curva de nível,pratica_descarte correto de embalagens,pratica_floresta,pratica_ilp - integração lavoura pecuária,pratica_ilpf - integração lavoura pecuária,pratica_não usa,pratica_outros,pratica_plantio direto,pratica_reaproveitamento de residuos,pratica_recuperação de pastagens,pratica_rotação de cultura,n_praticas_linha,Sustentaveis_cluster,Dim1,Dim2,Dim3,Dim4,Dim5
Miranorte,rotação de cultura,pouco degradado,2,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Monte Santo do Tocantins,aceiros,degradacao media,1,Paraiso,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Monte Santo do Tocantins,aceiros,nao possui degradacao,3,Paraiso,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Monte Santo do Tocantins,aceiros,pouco degradado,2,Paraiso,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Monte Santo do Tocantins,adubação,nao possui degradacao,1,Paraiso,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Monte Santo do Tocantins,adubação,pouco degradado,3,Paraiso,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Monte Santo do Tocantins,adubação verde,degradacao media,1,Paraiso,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.07516767391250062,-0.09575496653963983,-0.1512511619931409,-0.003704071025263965,0.36270783644082866
Monte Santo do Tocantins,adubação verde,nao possui degradacao,3,Paraiso,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.07516767391250062,-0.09575496653963983,-0.1512511619931409,-0.003704071025263965,0.36270783644082866
Monte Santo do Tocantins,calagem,nao possui degradacao,1,Paraiso,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Monte Santo do Tocantins,calagem,pouco degradado,2,Paraiso,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Monte Santo do Tocantins,plantio direto,degradacao media,1,Paraiso,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,-0.08567494121216766,-0.2064166993573731,-0.21063012868496794,-0.104965197973761,0.1799948984245331
Monte Santo do Tocantins,plantio direto,nao possui degradacao,3,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,-0.08567494121216766,-0.2064166993573731,-0.21063012868496794,-0.104965197973761,0.1799948984245331
Monte Santo do Tocantins,reaproveitamento de residuos,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,-0.0696843817516202,-0.04967668809466139,-0.12327031305520561,0.031073607613986608,0.36520994236573234
Monte Santo do Tocantins,reaproveitamento de residuos,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,-0.0696843817516202,-0.04967668809466139,-0.12327031305520561,0.031073607613986608,0.36520994236573234
Monte Santo do Tocantins,recuperação de pastagens,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Monte Santo do Tocantins,rotação de cultura,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Monte Santo do Tocantins,rotação de cultura,pouco degradado,3,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Monte do Carmo,aceiros,degradacao media,2,Porto Nacional,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Monte do Carmo,aceiros,pouco degradado,5,Porto Nacional,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Monte do Carmo,adubação,degradacao media,1,Porto Nacional,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Monte do Carmo,calagem,degradacao media,1,Porto Nacional,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Monte do Carmo,recuperação de pastagens,degradacao media,1,Porto Nacional,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Muricilândia,aceiros,degradacao media,2,Araguína,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Muricilândia,aceiros,pouco degradado,4,Araguína,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Muricilândia,adubação,degradacao media,1,Araguína,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Muricilândia,adubação,pouco degradado,2,Araguína,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Muricilândia,calagem,degradacao media,1,Araguína,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Muricilândia,calagem,pouco degradado,2,Araguína,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Nova Olinda,aceiros,degradacao media,4,Araguína,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Nova Olinda,aceiros,nao possui degradacao,5,Araguína,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Nova Olinda,aceiros,pouco degradado,4,Araguína,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Nova Olinda,adubação,degradacao media,3,Araguína,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Nova Olinda,adubação,nao possui degradacao,3,Araguína,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Nova Olinda,adubação,pouco degradado,2,Araguína,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Nova Olinda,adubação verde,nao possui degradacao,2,Araguína,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.07516767391250062,-0.09575496653963983,-0.1512511619931409,-0.003704071025263965,0.36270783644082866
Nova Olinda,calagem,degradacao media,3,Araguína,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Nova Olinda,calagem,nao possui degradacao,4,Araguína,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Nova Olinda,calagem,pouco degradado,2,Araguína,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Nova Olinda,consórcio,degradacao media,3,Araguína,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.06896976113974049,-0.01811940039688409,-0.11705991027446616,0.06469999824572982,0.5413274092588569
Nova Olinda,consórcio,nao possui degradacao,3,Araguína,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.06896976113974049,-0.01811940039688409,-0.11705991027446616,0.06469999824572982,0.5413274092588569
Nova Olinda,curva de nível,degradacao media,1,Araguína,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,-0.047439172610570596,0.07980082223070878,-0.037863151124724465,0.09033049175492801,0.2618110447326251
Nova Olinda,curva de nível,nao possui degradacao,3,Araguína,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,-0.047439172610570596,0.07980082223070878,-0.037863151124724465,0.09033049175492801,0.2618110447326251
Nova Olinda,ilp - integração lavoura pecuária,nao possui degradacao,1,Araguína,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,-0.073208141205829,-0.22587718096281242,-0.14988222746280447,-0.09779523006262483,-0.051250444703553936
Nova Olinda,reaproveitamento de residuos,degradacao media,2,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,-0.0696843817516202,-0.04967668809466139,-0.12327031305520561,0.031073607613986608,0.36520994236573234
Nova Olinda,reaproveitamento de residuos,nao possui degradacao,4,Araguína,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,-0.0696843817516202,-0.04967668809466139,-0.12327031305520561,0.031073607613986608,0.36520994236573234
Nova Olinda,reaproveitamento de residuos,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,-0.0696843817516202,-0.04967668809466139,-0.12327031305520561,0.031073607613986608,0.36520994236573234
Nova Olinda,recuperação de pastagens,degradacao media,3,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Nova Olinda,rotação de cultura,degradacao media,1,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Nova Olinda,rotação de cultura,nao possui degradacao,5,Araguína,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Nova Olinda,rotação de cultura,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Nova Rosalândia,adubação,degradacao media,14,Paraiso,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Nova Rosalândia,adubação verde,degradacao media,6,Paraiso,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.07516767391250062,-0.09575496653963983,-0.1512511619931409,-0.003704071025263965,0.36270783644082866
