uso_de_praticas_sustentaveis_,qual_o_nivel_de_degradacao_que_predomina_nas_pastagens_,municipio_original,Record Count,municipio_norm,COD_UF,COD,NOME,nome_norm,nome_match,COD_fuzzy,COD_UF_fuzzy,NOME_fuzzy,nome_norm_fuzzy,codigo_final,uf_final,municipio_ibge
"Aceiros, Calagem, Adubação",Pouco degradado,DOIS IRMÃOS DO TOCANTINS - TO,1,dois irmaos do tocantins - to,,,,,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins
"Adubação verde, Aceiros, Plantio direto",,PALMAS,1,palmas,17.0,1721000.0,Palmas,palmas,,,,,,1721000.0,17.0,Palmas
"Aceiros, Recuperação de pastagens, Adubação",Não possui degradação,Miracema do tocantins,1,miracema do tocantins,17.0,1713205.0,Miracema do Tocantins,miracema do tocantins,,,,,,1713205.0,17.0,Miracema do Tocantins
"Adubação verde, Reaproveitamento de residuos, Rotação de Cultura, Aceiros, Calagem, Adubação",Pouco degradado,Couto Magalhães,1,couto magalhaes,17.0,1706001.0,Couto Magalhães,couto magalhaes,,,,,,1706001.0,17.0,Couto Magalhães
"Adubação verde, Rotação de Cultura, Calagem, Recuperação de pastagens, Plantio direto, Adubação",Degradação Média,Dianópolis,1,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
"Rotação de Cultura, Aceiros, Calagem, Adubação",Não possui degradação,pium,1,pium,17.0,1717503.0,Pium,pium,,,,,,1717503.0,17.0,Pium
"Reaproveitamento de residuos, Aceiros, Adubação",Pouco degradado,Dois Irmãos,1,dois irmaos,,,,,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins
"Rotação de Cultura, Calagem, ILPF - Integração Lavoura Pecuária e Floresta",Não possui degradação,PARANÃ -TO,1,parana -to,,,,,parana,1716208.0,17.0,Paranã,parana,1716208.0,17.0,Paranã
Calagem,Degradação Média,SANTA RITA DO TOCANTINS,1,santa rita do tocantins,17.0,1718899.0,Santa Rita do Tocantins,santa rita do tocantins,,,,,,1718899.0,17.0,Santa Rita do Tocantins
"Curva de nível, Aceiros",Degradação Média,NOVA OLINDA - TO,1,nova olinda - to,,,,,nova olinda,1714880.0,17.0,Nova Olinda,nova olinda,1714880.0,17.0,Nova Olinda
"Aceiros, Calagem",Pouco degradado,SANTA RITA DO TOCANTINS,1,santa rita do tocantins,17.0,1718899.0,Santa Rita do Tocantins,santa rita do tocantins,,,,,,1718899.0,17.0,Santa Rita do Tocantins
"Calagem, Adubação",Pouco degradado,FÁTIMA -TO,1,fatima -to,,,,,fatima,1707553.0,17.0,Fátima,fatima,1707553.0,17.0,Fátima
"Reaproveitamento de residuos, Rotação de Cultura, Aceiros, Consórcio, Adubação, Apiário",Pouco degradado,Araguaína,1,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
"Aceiros, Recuperação de pastagens, Adubação",Degradação Média,Araguaína,1,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
Não Usa,Não possui degradação,CASEARA -TO,1,caseara -to,,,,,caseara,1703909.0,17.0,Caseara,caseara,1703909.0,17.0,Caseara
Rotação de Cultura,Não possui degradação,Itaguatins,1,itaguatins,17.0,1710706.0,Itaguatins,itaguatins,,,,,,1710706.0,17.0,Itaguatins
"Aceiros, Calagem",Pouco degradado,FÁTIMA -TO,1,fatima -to,,,,,fatima,1707553.0,17.0,Fátima,fatima,1707553.0,17.0,Fátima
"Reaproveitamento de residuos, Aceiros, ILP - Integração Lavoura Pecuária",Não possui degradação,NOVA OLINDA - TO,1,nova olinda - to,,,,,nova olinda,1714880.0,17.0,Nova Olinda,nova olinda,1714880.0,17.0,Nova Olinda
"Adubação verde, Rotação de Cultura",,PARANÃ -TO,1,parana -to,,,,,parana,1716208.0,17.0,Paranã,parana,1716208.0,17.0,Paranã
"Aceiros, Calagem, Recuperação de pastagens",Não possui degradação,Dianópolis,1,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
"Adubação verde, Reaproveitamento de residuos, Rotação de Cultura, Aceiros, Calagem, Adubação",,DOIS IRMÃOS DO TOCANTINS - TO,1,dois irmaos do tocantins - to,,,,,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins
"Rotação de Cultura, Aceiros, Adubação",Pouco degradado,NOVA OLINDA - TO,1,nova olinda - to,,,,,nova olinda,1714880.0,17.0,Nova Olinda,nova olinda,1714880.0,17.0,Nova Olinda
Aceiros,,PORTO NACIONAL - TO,1,porto nacional - to,,,,,porto nacional,1718204.0,17.0,Porto Nacional,porto nacional,1718204.0,17.0,Porto Nacional
"Aceiros, Consórcio, Adubação",Pouco degradado,Darcinópolis,1,darcinopolis,17.0,1706506.0,darcinópolis,darcinopolis,,,,,,1706506.0,17.0,darcinópolis
"Reaproveitamento de residuos, Rotação de Cultura, Aceiros, Calagem, Consórcio, Recuperação de pastagens, Adubação",Degradação Média,NOVA OLINDA,1,nova olinda,17.0,1714880.0,Nova Olinda,nova olinda,,,,,,1714880.0,17.0,Nova Olinda
"Aceiros, Calagem, Adubação",Pouco degradado,SANTA RITA DO TOCANTINS,1,santa rita do tocantins,17.0,1718899.0,Santa Rita do Tocantins,santa rita do tocantins,,,,,,1718899.0,17.0,Santa Rita do Tocantins
"Rotação de Cultura, Aceiros, Consórcio, Adubação",Pouco degradado,Novo Acordo,1,novo acordo,17.0,1715101.0,Novo Acordo,novo acordo,,,,,,1715101.0,17.0,Novo Acordo
"Adubação verde, Aceiros",,PEDRO AFONSO TO.,1,pedro afonso to.,,,,,pedro afonso,1716505.0,17.0,Pedro Afonso,pedro afonso,1716505.0,17.0,Pedro Afonso
"Reaproveitamento de residuos, Aceiros, Calagem, Adubação",Pouco degradado,DIVINÓPOLIS,1,divinopolis,,,,,divinopolis do tocantins,1707108.0,17.0,Divinópolis do Tocantins,divinopolis do tocantins,1707108.0,17.0,Divinópolis do Tocantins
"Adubação verde, Calagem",Pouco degradado,Miracema do Tocantins,1,miracema do tocantins,17.0,1713205.0,Miracema do Tocantins,miracema do tocantins,,,,,,1713205.0,17.0,Miracema do Tocantins
"Aceiros, Plantio direto, Adubação",Não possui degradação,PEDRO AFONSO,1,pedro afonso,17.0,1716505.0,Pedro Afonso,pedro afonso,,,,,,1716505.0,17.0,Pedro Afonso
"Curva de nível, Rotação de Cultura, Aceiros, Consórcio, Adubação",,NOVA OLINDA - TO,1,nova olinda - to,,,,,nova olinda,1714880.0,17.0,Nova Olinda,nova olinda,1714880.0,17.0,Nova Olinda
Rotação de Cultura,,PARANÃ-TO,1,parana-to,,,,,parana,1716208.0,17.0,Paranã,parana,1716208.0,17.0,Paranã
"Reaproveitamento de residuos, Rotação de Cultura, Aceiros",,LUZINÓPOLIS,1,luzinopolis,17.0,1712454.0,Luzinópolis,luzinopolis,,,,,,1712454.0,17.0,Luzinópolis
"Plantio direto, Adubação",,Miracema do Tocantins,1,miracema do tocantins,17.0,1713205.0,Miracema do Tocantins,miracema do tocantins,,,,,,1713205.0,17.0,Miracema do Tocantins
Aceiros,,Marianopolis - TO,1,marianopolis - to,,,,,dianopolis,1707009.0,17.0,Dianópolis,dianopolis,1707009.0,17.0,Dianópolis
"Rotação de Cultura, Plantio direto, Adubação",,Xambioá,1,xambioa,17.0,1722107.0,Xambioá,xambioa,,,,,,1722107.0,17.0,Xambioá
Não Usa,,Paraiso do Tocantins,1,paraiso do tocantins,17.0,1716109.0,Paraíso do Tocantins,paraiso do tocantins,,,,,,1716109.0,17.0,Paraíso do Tocantins
"Adubação verde, Reaproveitamento de residuos, Plantio direto, Adubação",,Couto Magalhães,1,couto magalhaes,17.0,1706001.0,Couto Magalhães,couto magalhaes,,,,,,1706001.0,17.0,Couto Magalhães
Aceiros,Pouco degradado,NOVA OLINDA,1,nova olinda,17.0,1714880.0,Nova Olinda,nova olinda,,,,,,1714880.0,17.0,Nova Olinda
"Curva de nível, Adubação verde, Reaproveitamento de residuos, Consórcio, Recuperação de pastagens",,PALMAS,1,palmas,17.0,1721000.0,Palmas,palmas,,,,,,1721000.0,17.0,Palmas
"Adubação verde, Aceiros, Consórcio",Pouco degradado,Araguaina,1,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
"Reaproveitamento de residuos, Aceiros, Adubação",Pouco degradado,Araguaina,1,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
"Reaproveitamento de residuos, Rotação de Cultura, Aceiros, Calagem, Adubação",Degradação Média,DIANÓPOLIS,1,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
"Aceiros, Calagem, Adubação",Degradação Média,CARIRI DO TOCANTIINS -TO,1,cariri do tocantiins -to,,,,,cariri do tocantins,1703867.0,17.0,Cariri do Tocantins,cariri do tocantins,1703867.0,17.0,Cariri do Tocantins
Adubação,Degradação Média,ARAGOMINAS,1,aragominas,17.0,1701309.0,Aragominas,aragominas,,,,,,1701309.0,17.0,Aragominas
"Aceiros, Recuperação de pastagens",Pouco degradado,Divinopolis do Tocantins,1,divinopolis do tocantins,17.0,1707108.0,Divinópolis do Tocantins,divinopolis do tocantins,,,,,,1707108.0,17.0,Divinópolis do Tocantins
Não Usa,Não possui degradação,Divinopolis do Tocantins,1,divinopolis do tocantins,17.0,1707108.0,Divinópolis do Tocantins,divinopolis do tocantins,,,,,,1707108.0,17.0,Divinópolis do Tocantins
Não Usa,,Dianópolis,1,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
"Aceiros, Recuperação de pastagens",Não possui degradação,PALMEIRAS DO TOCANTINS,1,palmeiras do tocantins,17.0,1713809.0,Palmeiras do Tocantins,palmeiras do tocantins,,,,,,1713809.0,17.0,Palmeiras do Tocantins
Calagem,Pouco degradado,MIRACEMA,1,miracema,,,,,miracema do tocantins,1713205.0,17.0,Miracema do Tocantins,miracema do tocantins,1713205.0,17.0,Miracema do Tocantins
